Enduro: Thread  4 | Step       39/    9729 | Reward   0 | Qmax 0.3028 | Loss 0.014 | Epsilon 0.9976
Enduro: Thread  3 | Step       33/    9729 | Reward   0 | Qmax 0.3093 | Loss 0.182 | Epsilon 0.9985
Enduro: Thread  6 | Step       30/    9783 | Reward   0 | Qmax 0.3083 | Loss 0.188 | Epsilon 0.9992
Enduro: Thread  7 | Step       69/    9915 | Reward   1 | Qmax 0.2949 | Loss 0.467 | Epsilon 0.9987
Enduro: Thread  0 | Step       38/    9957 | Reward   0 | Qmax 0.2868 | Loss 0.067 | Epsilon 0.9950
Enduro: Thread  2 | Step       34/    9968 | Reward   0 | Qmax 0.3375 | Loss 0.457 | Epsilon 0.9982
Enduro: Thread  3 | Step       32/    9982 | Reward   0 | Qmax 0.3660 | Loss 0.252 | Epsilon 0.9984
Enduro: Thread  5 | Step       33/    9985 | Reward   0 | Qmax 0.3349 | Loss 0.116 | Epsilon 0.9981
Enduro: Thread  4 | Step       35/    9995 | Reward   0 | Qmax 0.3758 | Loss 0.090 | Epsilon 0.9975
Enduro: Thread  6 | Step       32/   10047 | Reward   0 | Qmax 0.3587 | Loss 0.175 | Epsilon 0.9991
Enduro: Thread  7 | Step       33/   10180 | Reward   0 | Qmax 0.3486 | Loss 0.109 | Epsilon 0.9987
Enduro: Thread  0 | Step       31/   10203 | Reward   0 | Qmax 0.3625 | Loss 0.098 | Epsilon 0.9949
Enduro: Thread  5 | Step       29/   10228 | Reward   0 | Qmax 0.3452 | Loss 0.127 | Epsilon 0.9980
Enduro: Thread  3 | Step       35/   10245 | Reward   0 | Qmax 0.3612 | Loss 0.112 | Epsilon 0.9984
Enduro: Thread  1 | Step      100/   10285 | Reward   1 | Qmax 0.3352 | Loss 0.359 | Epsilon 0.9976
Enduro: Thread  6 | Step       32/   10292 | Reward   0 | Qmax 0.3171 | Loss 0.126 | Epsilon 0.9991
Enduro: Thread  0 | Step       32/   10462 | Reward   0 | Qmax 0.3354 | Loss 0.101 | Epsilon 0.9949
Enduro: Thread  5 | Step       33/   10491 | Reward   0 | Qmax 0.3313 | Loss 0.081 | Epsilon 0.9980
Enduro: Thread  3 | Step       32/   10512 | Reward   0 | Qmax 0.3110 | Loss 0.098 | Epsilon 0.9984
Enduro: Thread  6 | Step       33/   10564 | Reward   0 | Qmax 0.3057 | Loss 0.009 | Epsilon 0.9990
Enduro: Thread  0 | Step       31/   10718 | Reward   0 | Qmax 0.3325 | Loss 0.115 | Epsilon 0.9948
Enduro: Thread  7 | Step       75/   10738 | Reward   1 | Qmax 0.3318 | Loss 0.454 | Epsilon 0.9985
Enduro: Thread  5 | Step       32/   10743 | Reward   0 | Qmax 0.3572 | Loss 0.213 | Epsilon 0.9979
Enduro: Thread  6 | Step       35/   10827 | Reward   0 | Qmax 0.3704 | Loss 0.071 | Epsilon 0.9990
Enduro: Thread  0 | Step       36/   10995 | Reward   0 | Qmax 0.3652 | Loss 0.090 | Epsilon 0.9947
Enduro: Thread  7 | Step       32/   10996 | Reward   0 | Qmax 0.3788 | Loss 0.090 | Epsilon 0.9984
Enduro: Thread  4 | Step      134/   11054 | Reward   2 | Qmax 0.3486 | Loss 0.501 | Epsilon 0.9972
Enduro: Thread  3 | Step       71/   11058 | Reward   1 | Qmax 0.3550 | Loss 0.511 | Epsilon 0.9983
Enduro: Thread  6 | Step       36/   11108 | Reward   0 | Qmax 0.3252 | Loss 0.251 | Epsilon 0.9990
Enduro: Thread  0 | Step       33/   11260 | Reward   0 | Qmax 0.4143 | Loss 0.684 | Epsilon 0.9946
Enduro: Thread  7 | Step       35/   11272 | Reward   0 | Qmax 0.4359 | Loss 0.090 | Epsilon 0.9984
Enduro: Thread  5 | Step       73/   11292 | Reward   1 | Qmax 0.3840 | Loss 0.415 | Epsilon 0.9977
Enduro: Thread  4 | Step       34/   11317 | Reward   0 | Qmax 0.3595 | Loss 0.110 | Epsilon 0.9971
Enduro: Thread  3 | Step       33/   11318 | Reward   0 | Qmax 0.3906 | Loss 0.198 | Epsilon 0.9982
Enduro: Thread  1 | Step      137/   11358 | Reward   2 | Qmax 0.3518 | Loss 0.553 | Epsilon 0.9974
Enduro: Thread  6 | Step       39/   11386 | Reward   0 | Qmax 0.3939 | Loss 0.066 | Epsilon 0.9989
Enduro: Thread  0 | Step       32/   11510 | Reward   0 | Qmax 0.3362 | Loss 0.095 | Epsilon 0.9946
Enduro: Thread  7 | Step       31/   11520 | Reward   0 | Qmax 0.3087 | Loss 0.075 | Epsilon 0.9983
Enduro: Thread  5 | Step       33/   11559 | Reward   0 | Qmax 0.3168 | Loss 0.111 | Epsilon 0.9976
Enduro: Thread  3 | Step       32/   11574 | Reward   0 | Qmax 0.3012 | Loss 0.246 | Epsilon 0.9982
Enduro: Thread  4 | Step       32/   11578 | Reward   0 | Qmax 0.3072 | Loss 0.115 | Epsilon 0.9970
Enduro: Thread  1 | Step       31/   11600 | Reward   0 | Qmax 0.3016 | Loss 0.092 | Epsilon 0.9973
Enduro: Thread  0 | Step       33/   11772 | Reward   0 | Qmax 0.3079 | Loss 0.071 | Epsilon 0.9945
Enduro: Thread  7 | Step       32/   11774 | Reward   0 | Qmax 0.3018 | Loss 0.103 | Epsilon 0.9982
Enduro: Thread  5 | Step       32/   11816 | Reward   0 | Qmax 0.3109 | Loss 0.071 | Epsilon 0.9976
Enduro: Thread  3 | Step       34/   11836 | Reward   0 | Qmax 0.3173 | Loss 0.079 | Epsilon 0.9981
Enduro: Thread  4 | Step       34/   11843 | Reward   0 | Qmax 0.3146 | Loss 0.091 | Epsilon 0.9969
Enduro: Thread  1 | Step       34/   11872 | Reward   0 | Qmax 0.3211 | Loss 0.077 | Epsilon 0.9973
Enduro: Thread  2 | Step      231/   11886 | Reward   4 | Qmax 0.3354 | Loss 0.573 | Epsilon 0.9979
Enduro: Thread  7 | Step       30/   12023 | Reward   0 | Qmax 0.2974 | Loss 0.109 | Epsilon 0.9981
Enduro: Thread  5 | Step       33/   12079 | Reward   0 | Qmax 0.3281 | Loss 0.097 | Epsilon 0.9975
Enduro: Thread  3 | Step       33/   12099 | Reward   0 | Qmax 0.3489 | Loss 0.091 | Epsilon 0.9981
Enduro: Thread  4 | Step       35/   12112 | Reward   0 | Qmax 0.3476 | Loss 0.075 | Epsilon 0.9969
Enduro: Thread  1 | Step       31/   12120 | Reward   0 | Qmax 0.3414 | Loss 0.247 | Epsilon 0.9973
Enduro: Thread  2 | Step       34/   12152 | Reward   0 | Qmax 0.3070 | Loss 0.107 | Epsilon 0.9978
Enduro: Thread  6 | Step       94/   12159 | Reward   1 | Qmax 0.3170 | Loss 0.469 | Epsilon 0.9988
Enduro: Thread  7 | Step       37/   12310 | Reward   0 | Qmax 0.3025 | Loss 0.147 | Epsilon 0.9981
Enduro: Thread  5 | Step       32/   12333 | Reward   0 | Qmax 0.3119 | Loss 0.079 | Epsilon 0.9974
Enduro: Thread  4 | Step       31/   12348 | Reward   0 | Qmax 0.3126 | Loss 0.067 | Epsilon 0.9968
Enduro: Thread  3 | Step       32/   12358 | Reward   0 | Qmax 0.3220 | Loss 0.099 | Epsilon 0.9981
Enduro: Thread  1 | Step       34/   12392 | Reward   0 | Qmax 0.3149 | Loss 0.117 | Epsilon 0.9972
Enduro: Thread  6 | Step       33/   12419 | Reward   0 | Qmax 0.3022 | Loss 0.095 | Epsilon 0.9987
Enduro: Thread  2 | Step       34/   12421 | Reward   0 | Qmax 0.3063 | Loss 0.086 | Epsilon 0.9978
Enduro: Thread  0 | Step       99/   12551 | Reward   1 | Qmax 0.3000 | Loss 0.433 | Epsilon 0.9943
Enduro: Thread  7 | Step       33/   12560 | Reward   0 | Qmax 0.3202 | Loss 0.220 | Epsilon 0.9980
Enduro: Thread  5 | Step       35/   12604 | Reward   0 | Qmax 0.2926 | Loss 0.151 | Epsilon 0.9973
Enduro: Thread  3 | Step       32/   12616 | Reward   0 | Qmax 0.3193 | Loss 0.100 | Epsilon 0.9980
Enduro: Thread  6 | Step       34/   12680 | Reward   0 | Qmax 0.3017 | Loss 0.095 | Epsilon 0.9987
Enduro: Thread  2 | Step       36/   12699 | Reward   0 | Qmax 0.2994 | Loss 0.094 | Epsilon 0.9977
Enduro: Thread  0 | Step       33/   12819 | Reward   0 | Qmax 0.2899 | Loss 0.059 | Epsilon 0.9942
Enduro: Thread  3 | Step       32/   12863 | Reward   0 | Qmax 0.3006 | Loss 0.099 | Epsilon 0.9980
Enduro: Thread  5 | Step       34/   12881 | Reward   0 | Qmax 0.2961 | Loss 0.075 | Epsilon 0.9973
Enduro: Thread  7 | Step       34/   12938 | Reward   0 | Qmax 0.2936 | Loss 0.107 | Epsilon 0.9979
Enduro: Thread  6 | Step       35/   12954 | Reward   0 | Qmax 0.2967 | Loss 0.068 | Epsilon 0.9987
Enduro: Thread  2 | Step       34/   12961 | Reward   0 | Qmax 0.2929 | Loss 0.105 | Epsilon 0.9977
Enduro: Thread  4 | Step       76/   13029 | Reward   1 | Qmax 0.2999 | Loss 0.558 | Epsilon 0.9966
Enduro: Thread  0 | Step       36/   13095 | Reward   0 | Qmax 0.4215 | Loss 0.087 | Epsilon 0.9941
Enduro: Thread  3 | Step       34/   13129 | Reward   0 | Qmax 0.3316 | Loss 0.539 | Epsilon 0.9979
Enduro: Thread  5 | Step       33/   13137 | Reward   0 | Qmax 0.4006 | Loss 0.427 | Epsilon 0.9972
Enduro: Thread  1 | Step       95/   13141 | Reward   1 | Qmax 0.3130 | Loss 0.390 | Epsilon 0.9971
Enduro: Thread  6 | Step       34/   13222 | Reward   0 | Qmax 0.3629 | Loss 0.065 | Epsilon 0.9986
Enduro: Thread  2 | Step       35/   13236 | Reward   0 | Qmax 0.3781 | Loss 0.075 | Epsilon 0.9977
Enduro: Thread  4 | Step       33/   13295 | Reward   0 | Qmax 0.3399 | Loss 0.083 | Epsilon 0.9965
Enduro: Thread  0 | Step       34/   13352 | Reward   0 | Qmax 0.2974 | Loss 0.105 | Epsilon 0.9940
Enduro: Thread  1 | Step       30/   13404 | Reward   0 | Qmax 0.2947 | Loss 0.099 | Epsilon 0.9971
Enduro: Thread  7 | Step       73/   13488 | Reward   1 | Qmax 0.3507 | Loss 0.599 | Epsilon 0.9977
Enduro: Thread  5 | Step       35/   13493 | Reward   0 | Qmax 0.3029 | Loss 0.198 | Epsilon 0.9971
Enduro: Thread  2 | Step       33/   13495 | Reward   0 | Qmax 0.3255 | Loss 0.286 | Epsilon 0.9976
Enduro: Thread  4 | Step       35/   13561 | Reward   0 | Qmax 0.3169 | Loss 0.130 | Epsilon 0.9964
Enduro: Thread  0 | Step       34/   13611 | Reward   0 | Qmax 0.2887 | Loss 0.274 | Epsilon 0.9940
Enduro: Thread  7 | Step       31/   13741 | Reward   0 | Qmax 0.2884 | Loss 0.097 | Epsilon 0.9977
Enduro: Thread  2 | Step       33/   13760 | Reward   0 | Qmax 0.2936 | Loss 0.084 | Epsilon 0.9976
Enduro: Thread  5 | Step       33/   13765 | Reward   0 | Qmax 0.2859 | Loss 0.036 | Epsilon 0.9970
Enduro: Thread  3 | Step       95/   13893 | Reward   1 | Qmax 0.3303 | Loss 0.388 | Epsilon 0.9978
Enduro: Thread  1 | Step       70/   13943 | Reward   1 | Qmax 0.3312 | Loss 0.912 | Epsilon 0.9970
Enduro: Thread  0 | Step       34/   13994 | Reward   0 | Qmax 0.3941 | Loss 0.085 | Epsilon 0.9939
Enduro: Thread  7 | Step       34/   14000 | Reward   0 | Qmax 0.3770 | Loss 0.113 | Epsilon 0.9976
Enduro: Thread  6 | Step      100/   14003 | Reward   1 | Qmax 0.3158 | Loss 0.369 | Epsilon 0.9985
Enduro: Thread  5 | Step       32/   14014 | Reward   0 | Qmax 0.4259 | Loss 0.120 | Epsilon 0.9970
Enduro: Thread  2 | Step       35/   14020 | Reward   0 | Qmax 0.3583 | Loss 0.097 | Epsilon 0.9975
Enduro: Thread  4 | Step       78/   14141 | Reward   1 | Qmax 0.3632 | Loss 0.555 | Epsilon 0.9962
Enduro: Thread  3 | Step       35/   14164 | Reward   0 | Qmax 0.3304 | Loss 0.097 | Epsilon 0.9978
Enduro: Thread  1 | Step       34/   14204 | Reward   0 | Qmax 0.3428 | Loss 0.091 | Epsilon 0.9969
Enduro: Thread  6 | Step       30/   14252 | Reward   0 | Qmax 0.3485 | Loss 0.133 | Epsilon 0.9985
Enduro: Thread  0 | Step       33/   14254 | Reward   0 | Qmax 0.3879 | Loss 0.100 | Epsilon 0.9938
Enduro: Thread  2 | Step       33/   14286 | Reward   0 | Qmax 0.3402 | Loss 0.130 | Epsilon 0.9975
Enduro: Thread  4 | Step       30/   14394 | Reward   0 | Qmax 0.3080 | Loss 0.100 | Epsilon 0.9962
Enduro: Thread  3 | Step       31/   14416 | Reward   0 | Qmax 0.3080 | Loss 0.089 | Epsilon 0.9977
Enduro: Thread  1 | Step       30/   14451 | Reward   0 | Qmax 0.2965 | Loss 0.105 | Epsilon 0.9969
Enduro: Thread  6 | Step       32/   14506 | Reward   0 | Qmax 0.3373 | Loss 0.119 | Epsilon 0.9984
Enduro: Thread  0 | Step       36/   14530 | Reward   0 | Qmax 0.3359 | Loss 0.443 | Epsilon 0.9937
Enduro: Thread  2 | Step       35/   14554 | Reward   0 | Qmax 0.3841 | Loss 0.080 | Epsilon 0.9974
Enduro: Thread  3 | Step       32/   14677 | Reward   0 | Qmax 0.3353 | Loss 0.085 | Epsilon 0.9977
Enduro: Thread  7 | Step       97/   14781 | Reward   1 | Qmax 0.3621 | Loss 0.375 | Epsilon 0.9974
Enduro: Thread  6 | Step       36/   14784 | Reward   0 | Qmax 0.4130 | Loss 0.184 | Epsilon 0.9984
Enduro: Thread  0 | Step       34/   14790 | Reward   0 | Qmax 0.3187 | Loss 0.165 | Epsilon 0.9936
Enduro: Thread  2 | Step       33/   14813 | Reward   0 | Qmax 0.3547 | Loss 0.324 | Epsilon 0.9974
Enduro: Thread  3 | Step       31/   14925 | Reward   0 | Qmax 0.3891 | Loss 0.113 | Epsilon 0.9977
Enduro: Thread  1 | Step       70/   14994 | Reward   1 | Qmax 0.3674 | Loss 0.452 | Epsilon 0.9968
Enduro: Thread  6 | Step       30/   15027 | Reward   0 | Qmax 0.3023 | Loss 0.087 | Epsilon 0.9983
Enduro: Thread  7 | Step       33/   15036 | Reward   0 | Qmax 0.3324 | Loss 0.087 | Epsilon 0.9973
Enduro: Thread  2 | Step       30/   15060 | Reward   0 | Qmax 0.3402 | Loss 0.110 | Epsilon 0.9974
Enduro: Thread  0 | Step       36/   15067 | Reward   0 | Qmax 0.3670 | Loss 0.079 | Epsilon 0.9936
Enduro: Thread  1 | Step       34/   15263 | Reward   0 | Qmax 0.3062 | Loss 0.071 | Epsilon 0.9968
Enduro: Thread  7 | Step       35/   15308 | Reward   0 | Qmax 0.3600 | Loss 0.106 | Epsilon 0.9972
Enduro: Thread  6 | Step       37/   15317 | Reward   0 | Qmax 0.3250 | Loss 0.074 | Epsilon 0.9983
Enduro: Thread  0 | Step       36/   15330 | Reward   0 | Qmax 0.3284 | Loss 0.127 | Epsilon 0.9935
Enduro: Thread  2 | Step       34/   15332 | Reward   0 | Qmax 0.3251 | Loss 0.101 | Epsilon 0.9973
Enduro: Thread  3 | Step       71/   15472 | Reward   1 | Qmax 0.2940 | Loss 0.504 | Epsilon 0.9976
Enduro: Thread  1 | Step       30/   15505 | Reward   0 | Qmax 0.3120 | Loss 0.122 | Epsilon 0.9967
Enduro: Thread  4 | Step      142/   15590 | Reward   2 | Qmax 0.3240 | Loss 0.609 | Epsilon 0.9958
Enduro: Thread  2 | Step       35/   15602 | Reward   0 | Qmax 0.3878 | Loss 0.088 | Epsilon 0.9973
Enduro: Thread  0 | Step       35/   15610 | Reward   0 | Qmax 0.3693 | Loss 0.277 | Epsilon 0.9934
Enduro: Thread  5 | Step      207/   15626 | Reward   3 | Qmax 0.3335 | Loss 0.489 | Epsilon 0.9965
Enduro: Thread  6 | Step       35/   15680 | Reward   0 | Qmax 0.3694 | Loss 0.080 | Epsilon 0.9982
Enduro: Thread  3 | Step       35/   15733 | Reward   0 | Qmax
